Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand
4105,2015-06-21,103.74298588838074,245.8072664708027,4692.940649398072,5042.490901757255
4106,2015-06-21,91.42074662526221,260.3922829568795,4590.523794034156,4942.336823616298
4107,2015-06-21,85.34712060848284,280.11016009020733,4577.623441622004,4943.080722320694
4108,2015-06-21,98.82876036897137,378.0776570744864,4408.01640168666,4884.922819130118
4109,2015-06-21,126.66597383171832,563.8866074850657,4319.877753857015,5010.430335173799
4110,2015-06-21,232.24550477217895,585.3450499696366,4532.830183577726,5350.420738319541
4111,2015-06-21,326.94995416687254,550.3535095514969,4870.039792474113,5747.343256192482
4112,2015-06-21,374.88766172241804,402.24602969652267,5328.759266736681,6105.892958155621
4113,2015-06-21,375.6298909993512,273.88446459254413,5648.917873190937,6298.432228782833
4114,2015-06-21,354.0911578411223,116.66233570667112,5916.404920992974,6387.158414540768
4115,2015-06-21,293.2088614561012,99.37548986325015,6005.4273248108475,6398.011676130199
4116,2015-06-21,257.84194531150985,94.06677399124591,6019.616397597334,6371.525116900089
4117,2015-06-21,238.26936689934308,90.55330908605575,6042.91432255304,6371.7369985384385
4118,2015-06-21,230.05730087364296,84.70454149367407,6087.882919746763,6402.64476211408
4119,2015-06-21,234.88743089079134,81.6374944101509,6222.4158127828905,6538.940738083833
4120,2015-06-21,228.67073800130788,82.81227617866097,6286.032898774922,6597.51591295489
4121,2015-06-21,247.95122578798285,84.84161829930456,6164.645246067126,6497.438090154414
4122,2015-06-21,256.6923692826287,160.63766683471044,6008.270283791736,6425.600319909075
4123,2015-06-21,258.2647985321334,134.4068135995567,6016.541913992741,6409.213526124431
4124,2015-06-21,236.62830452247474,175.51441764226414,6021.881759206993,6434.024481371732
4125,2015-06-21,187.6743424517545,326.9053614716029,5738.71870256103,6253.298406484388
4126,2015-06-21,153.83361706827432,342.4878608598109,5276.013669236134,5772.335147164219
4127,2015-06-22,139.66114829921864,311.36957771207426,4946.831884152322,5397.8626101636155
4128,2015-06-22,144.13540449358527,257.86143037813423,4796.401872871889,5198.398707743609
4129,2015-06-22,103.73930717966316,301.9417986255092,4703.72633930869,5109.407445113862
4130,2015-06-22,91.44807619826653,307.9693928672999,4621.164062062439,5020.581531128006
4131,2015-06-22,85.45976926063759,280.1630522737126,4702.997257664379,5068.6200791987285
4132,2015-06-22,98.88999054533537,385.1730129413694,4729.633402837104,5213.696406323808
4133,2015-06-22,126.32218565089582,612.5786989891337,4951.761790938505,5690.662675578535
4134,2015-06-22,232.56464832488803,641.2412406671211,5533.159077257407,6406.964966249417
4135,2015-06-22,326.7238746354033,564.0110389678728,5905.427932368505,6796.162845971781
4136,2015-06-22,375.077297400473,462.5471578244426,6226.934270273393,7064.558725498308
4137,2015-06-22,375.34595170525074,336.20036575649,6508.697125812716,7220.243443274457
4138,2015-06-22,354.3549380931541,172.2911772241144,6855.5990032011,7382.245118518368
4139,2015-06-22,293.1341152539855,119.02488282757017,7008.967347607769,7421.126345689325
4140,2015-06-22,257.66919252405717,111.281938123261,7065.785836074664,7434.736966721982
4141,2015-06-22,238.31032039172044,105.7881785629198,7072.964642302802,7417.063141257442
4142,2015-06-22,230.16686686161546,95.67302636045845,7048.439634785189,7374.279528007262
4143,2015-06-22,234.89893960959833,92.39852793228751,7019.443276347431,7346.740743889316
4144,2015-06-22,228.68337248724956,78.00233410599938,7058.559430037004,7365.245136630253
4145,2015-06-22,247.86066793334624,78.4430228990651,6865.970550773273,7192.274241605684
4146,2015-06-22,256.66200899281245,88.08841524435218,6676.573690572735,7021.3241148099
4147,2015-06-22,258.37013603882076,116.93785306605145,6461.639433876293,6836.947422981165
4148,2015-06-22,236.47995119943664,182.0745910729778,6394.789440501048,6813.343982773463
4149,2015-06-22,187.79334141271497,334.3991654686542,6055.56511159617,6577.757618477539
4150,2015-06-22,153.86737315502157,307.44726345428353,5569.888267971464,6031.202904580769
4151,2015-06-23,139.44098564638296,303.6455848210779,5155.063862493165,5598.150432960626
4152,2015-06-23,122.70236376884631,306.26383829798897,4900.469898561559,5329.436100628394
4153,2015-06-23,92.54217802529315,318.0256233965799,4785.925340171629,5196.493141593502
4154,2015-06-23,86.34037845973546,280.04795526830287,4715.144277370276,5081.532611098314
4155,2015-06-23,92.8579998059097,330.6038052752575,4655.876993659432,5079.338798740599
4156,2015-06-23,134.73088662788336,357.85438783795377,4738.531442847043,5231.11671731288
4157,2015-06-23,253.18594416405833,596.6141747587635,4849.093534883361,5698.893653806183
4158,2015-06-23,412.7458821738228,627.0689998599887,5328.109535422574,6367.924417456385
4159,2015-06-23,426.163304012943,545.4806086624286,5803.398658381898,6775.042571057269
4160,2015-06-23,324.6659386402342,525.3745504903889,6081.61750231346,6931.657991444083
4161,2015-06-23,271.57690018959846,452.87660810659975,6329.284458062176,7053.737966358374
4162,2015-06-23,221.21493253862812,452.0571493055916,6475.708887178834,7148.980969023053
4163,2015-06-23,194.48649201208306,410.3886503187793,6551.893867236263,7156.769009567125
4164,2015-06-23,180.24100751238117,262.9368630905429,6749.204516155773,7192.382386758696
4165,2015-06-23,172.42258157440486,156.05412562897715,6883.665270890624,7212.141978094006
4166,2015-06-23,165.94061072938592,132.62758874219105,6994.461452482888,7293.0296519544645
4167,2015-06-23,181.20882806293548,127.84057978403085,6978.003916534616,7287.053324381583
4168,2015-06-23,206.09642406922643,85.28373610477306,7055.284206998815,7346.664367172814
4169,2015-06-23,232.10498226950318,115.79444221686225,6869.398708262502,7217.298132748867
4170,2015-06-23,256.154553425069,124.52577522882414,6686.453431192542,7067.133759846435
4171,2015-06-23,253.22591636824666,149.8256205188722,6462.70497176352,6865.756508650639
4172,2015-06-23,233.76687046570086,132.43782939811368,6460.710070816834,6826.914770680648
4173,2015-06-23,186.65239760431118,424.7567092863206,5909.337711538806,6520.746818429438
4174,2015-06-23,145.80692397426935,404.4829978335244,5408.113493615415,5958.403415423209
4175,2015-06-24,132.4941749192177,387.8045287293686,5067.688759428478,5587.987463077065
4176,2015-06-24,122.42420307236937,326.26591093555277,4857.678278711829,5306.368392719751
4177,2015-06-24,92.6078536146161,345.1842601966775,4741.342934449323,5179.135048260617
4178,2015-06-24,86.3648509167598,332.3407749052361,4705.946131202204,5124.6517570241995
4179,2015-06-24,92.81716232022147,323.9520769870047,4691.583845888104,5108.353085195331
4180,2015-06-24,134.23601002896623,344.0184358328305,4773.00801396182,5251.262459823617
4181,2015-06-24,251.7333030666835,441.6599968544141,5066.063308053385,5759.456607974483
4182,2015-06-24,410.9962111778817,560.5797394571456,5424.583799789445,6396.159750424473
4183,2015-06-24,426.61347525341876,621.2915720071474,5664.960993825847,6712.866041086413
4184,2015-06-24,324.6852831759235,576.8083473189855,6087.984353644542,6989.477984139451
4185,2015-06-24,271.3715076841329,463.1253907565742,6406.304147361425,7140.801045802132
4186,2015-06-24,220.87264908460202,420.6967798954684,6640.796627635245,7282.366056615316
4187,2015-06-24,193.6857205902471,443.62720155551364,6746.90674035429,7384.219662500051
4188,2015-06-24,179.16899898652926,160.88749689076565,7050.866938808578,7390.923434685873
4189,2015-06-24,171.69981593153162,147.52459961925157,7049.143771973338,7368.368187524121
4190,2015-06-24,165.12977622997875,120.41004469229037,7089.976205248604,7375.516026170873
4191,2015-06-24,180.6130448335559,121.68389212974913,7124.881127803443,7427.178064766747
4192,2015-06-24,205.06302066044833,117.05310464973391,7107.56868555798,7429.6848108681625
4193,2015-06-24,229.94352144168604,132.70299570840956,6926.508007838653,7289.154524988749
4194,2015-06-24,255.6748629753348,86.16884853782813,6770.474126521285,7112.317838034448
4195,2015-06-24,252.86606092261593,113.29849081795874,6635.585367515029,7001.749919255604
4196,2015-06-24,232.95713293430316,185.00201341064923,6548.7765237822905,6966.735670127243
4197,2015-06-24,187.5006738118881,189.77861144747013,6344.186851841517,6721.466137100875
4198,2015-06-24,146.23552957789084,432.76778508102774,5583.478292114474,6162.481606773393
4199,2015-06-25,132.37931847447032,362.63818866373265,5240.27211494789,5735.289622086093
4200,2015-06-25,122.52851680577683,357.3620200703492,4935.388930925799,5415.279467801925
4201,2015-06-25,92.63531604273537,394.95210196556053,4741.536752510109,5229.124170518405
4202,2015-06-25,86.29690918217875,334.233586054732,4735.709248030327,5156.239743267238
4203,2015-06-25,92.8713240165257,350.66312407577254,4741.243626525156,5184.778074617455
4204,2015-06-25,134.08599552391212,423.335476216028,4762.423892500388,5319.845364240328
4205,2015-06-25,251.9553935222641,494.04206133165246,5086.450361619232,5832.447816473149
4206,2015-06-25,410.847022519777,506.96256178036253,5600.778408494471,6518.58799279461
4207,2015-06-25,426.62290131217964,498.42134273493343,6076.954530221976,7001.998774269089
4208,2015-06-25,324.3517999752343,437.49031120866573,6513.0174782226095,7274.859589406509
4209,2015-06-25,271.59422071752925,461.77213525390084,6681.035042841673,7414.401398813103
4210,2015-06-25,220.79688656741158,380.5203987313015,7000.836525892561,7602.153811191274
4211,2015-06-25,193.35210979040497,314.0944119034008,7102.972098785124,7610.41862047893
4212,2015-06-25,179.16276537807002,88.62443656525525,7441.006859522247,7708.794061465573
4213,2015-06-25,171.81384804094412,67.87082712278394,7537.8836417005605,7777.568316864288
4214,2015-06-25,164.98387268098074,66.235937539525,7548.095184111422,7779.314994331928
4215,2015-06-25,180.2884332660176,63.28908935695887,7536.664177951428,7780.241700574405
4216,2015-06-25,205.26135921814284,63.77445389242079,7562.38331909652,7831.419132207084
4217,2015-06-25,229.96098446813127,72.8989280715377,7399.370914003228,7702.2308265428965
4218,2015-06-25,255.6604955584505,79.22261673163673,7118.462688171439,7453.345800461527
4219,2015-06-25,252.85223720183663,101.57923706445499,6865.661513504165,7220.092987770457
4220,2015-06-25,232.76720091125637,103.97285823239082,6824.328666100849,7161.068725244496
4221,2015-06-25,187.43200969081008,118.01467645357431,6692.749109193052,6998.195795337437
4222,2015-06-25,146.1758533149077,339.2444528287457,5934.882396170121,6420.302702313775
4223,2015-06-26,132.28740921131305,174.10815680547148,5622.934768057327,5929.330334074112
4224,2015-06-26,122.55048469249904,292.60717837744346,5180.419652718304,5595.577315788247
4225,2015-06-26,92.56826973122348,286.44266910088476,5045.657055653423,5424.667994485531
4226,2015-06-26,86.37031263069517,274.88907662277006,4999.923539127687,5361.182928381152
4227,2015-06-26,93.09432978447043,340.55857219996193,4884.419773925448,5318.07267590988
4228,2015-06-26,134.67688055182137,440.25803473730986,4833.950135012443,5408.885050301574
4229,2015-06-26,253.11500401117033,539.321401995245,5108.331988718136,5900.768394724551
4230,2015-06-26,412.6074670205177,471.082295387414,5716.520539218912,6600.210301626844
4231,2015-06-26,426.2800456949224,380.1910407158414,6294.84020505707,7101.311291467834
4232,2015-06-26,324.4585180967947,178.16704853563493,6913.659670870922,7416.285237503352
4233,2015-06-26,271.7828912480016,110.3827636538708,7239.177737651887,7621.343392553759
4234,2015-06-26,221.3526806831635,75.10817203337969,7480.183696422557,7776.6445491391
4235,2015-06-26,194.40262672129506,69.44306499200216,7578.707560728271,7842.5532524415685
4236,2015-06-26,180.31267159780296,64.31722985224472,7680.444309570273,7925.07421102032
4237,2015-06-26,172.4576765048495,58.49042340781657,7727.029385795349,7957.977485708016
4238,2015-06-26,165.91050181215854,51.31824195169352,7697.872498195827,7915.101241959679
4239,2015-06-26,181.17893589979045,44.65994643827297,7702.411569247635,7928.250451585699
4240,2015-06-26,206.16706139727128,41.72219131151544,7696.769664966633,7944.65891767542
4241,2015-06-26,232.0545340076939,45.23047012253515,7448.633405227922,7725.918409358151
4242,2015-06-26,256.1328505788373,55.402316470259755,7277.094904549765,7588.630071598862
4243,2015-06-26,253.20313272447487,78.81439119790954,7012.289078036258,7344.306601958642
4244,2015-06-26,233.74432340266094,85.40551593651846,6907.971170625221,7227.1210099644
4245,2015-06-26,186.7712243782721,100.34649546013391,6752.040565353345,7039.158285191751
4246,2015-06-26,145.73624564298925,285.1780104537515,6062.216644601573,6493.130900698314
4247,2015-06-27,132.32661087860254,125.204520171922,5727.448719260249,5984.979850310774
4248,2015-06-27,122.70311341800978,182.5537026968689,5326.385478518862,5631.642294633741
4249,2015-06-27,92.5656130552103,168.33815395194813,5175.270694884526,5436.174461891685
4250,2015-06-27,86.21021086567379,223.7871091083136,5045.909259636257,5355.906579610244
4251,2015-06-27,92.97888084954201,174.0123142329111,4992.204106125426,5259.195301207879
4252,2015-06-27,134.62691055895084,307.9515998756852,4770.471436778639,5213.049947213275
4253,2015-06-27,253.17229378460453,336.8297433098717,4817.3256304391925,5407.327667533669
4254,2015-06-27,412.80990085654236,439.69566021773346,4989.463885378905,5841.96944645318
4255,2015-06-27,426.2109203246319,203.1801067081974,5757.627748280781,6387.018775313611
4256,2015-06-27,324.62421634794424,95.91580142104175,6406.952503468432,6827.492521237418
4257,2015-06-27,271.6452949894539,73.6084649676944,6733.590827476387,7078.844587433536
4258,2015-06-27,221.32042017002885,65.7358851689992,6930.579924788326,7217.636230127354
4259,2015-06-27,194.3198602392898,55.296865691027925,7051.188012038384,7300.804737968701
4260,2015-06-27,180.23074991115823,48.5830272662703,7094.642988746157,7323.456765923585
4261,2015-06-27,172.41815863578822,44.21080490764212,7118.668496742515,7335.297460285946
4262,2015-06-27,166.160470112848,37.15691929659204,7186.048796854927,7389.366186264367
4263,2015-06-27,181.1178385315979,33.924507870635765,7249.203177418059,7464.245523820292
4264,2015-06-27,206.07300177728158,33.35342998793141,7261.072904039825,7500.499335805038
4265,2015-06-27,232.05082706675634,40.222343547625336,7093.216312585744,7365.4894832001255
4266,2015-06-27,256.2666749744712,49.13562939914414,6910.884591535463,7216.286895909078
4267,2015-06-27,253.10657970981097,72.20772766340892,6774.559842837509,7099.874150210729
4268,2015-06-27,233.79049195063928,81.3211930658035,6693.4008262198095,7008.512511236252
4269,2015-06-27,186.53366345184403,100.20225185156343,6561.505726816437,6848.241642119845
4270,2015-06-27,145.95805808400442,98.32568988466153,6135.438355741015,6379.722103709681
4271,2015-06-28,132.34681948225526,120.33607548011435,5752.473362749473,6005.156257711843
4272,2015-06-28,144.10529768661823,109.98216783798657,5457.538611711124,5711.626077235729
4273,2015-06-28,103.90499259281644,118.17985307686217,5303.254227711328,5525.3390733810065
4274,2015-06-28,91.30061321837485,193.48130859181873,5112.856032909895,5397.637954720089
4275,2015-06-28,85.45765639667444,218.3200170549228,4983.37482508028,5287.152498531877
4276,2015-06-28,98.8367204049719,323.7311742543973,4744.728090534201,5167.29598519357
4277,2015-06-28,126.46947290972233,391.4756967786461,4814.674391207862,5332.61956089623
4278,2015-06-28,232.28940637913234,382.49115485864735,5065.936880173411,5680.7174414111905
4279,2015-06-28,326.7419188254611,341.5499520008901,5530.753592243503,6199.045463069854
4280,2015-06-28,375.01284790096787,80.3590623551488,6188.550642595987,6643.922552852103
4281,2015-06-28,375.3278859167518,71.40688235196859,6537.437466163464,6984.172234432184
4282,2015-06-28,354.29987976192956,65.76086251310828,6736.229436473504,7156.2901787485425
4283,2015-06-28,293.0979561628275,61.18254963634542,6866.163095678407,7220.44360147758
4284,2015-06-28,257.68771224568707,54.59580940006922,6890.809968096225,7203.093489741981
4285,2015-06-28,238.44062237927622,48.25492311386935,6889.835937528942,7176.531483022088
4286,2015-06-28,229.91471314256714,41.77635207835892,6893.806134804186,7165.497200025112
4287,2015-06-28,234.81804123550685,40.202885511488724,6944.781313280386,7219.802240027381
4288,2015-06-28,228.77568140847126,40.71546409056467,7095.852909140018,7365.344054639054
4289,2015-06-28,247.67930890816024,49.28464677506991,6994.884905734846,7291.848861418076
4290,2015-06-28,256.6747662651475,62.88557917940293,6803.07948264327,7122.639828087821
4291,2015-06-28,258.2538081475231,91.41777509750266,6696.473130171107,7046.144713416133
4292,2015-06-28,236.67629591416284,88.30086704366998,6748.257497382174,7073.2346603400065
4293,2015-06-28,187.77802667195442,100.02372073580948,6524.567153512438,6812.368900920203
4294,2015-06-28,153.75215242865505,97.52320974591845,6081.911744356064,6333.187106530638
4295,2015-06-29,139.48633063320466,151.84018111596814,5581.467922735326,5872.794434484499
4296,2015-06-29,144.1945278375199,126.08794585820519,5425.371296163845,5695.65376985957
4297,2015-06-29,103.7450523781277,260.71161684467586,5198.757897740864,5563.2145669636675
4298,2015-06-29,91.45835759281378,257.3504834312631,5164.033923936517,5512.842764960594
4299,2015-06-29,85.40052079844517,231.7759730944013,5203.789239638101,5520.965733530948
4300,2015-06-29,98.76300604654642,318.25166344322304,5209.782612785111,5626.797282274881
4301,2015-06-29,126.40723210446738,438.0690646228345,5430.69642986047,5995.172726587772
4302,2015-06-29,232.3975528748697,506.6700496685978,5886.87292061816,6625.940523161627
4303,2015-06-29,326.6588650140569,408.55127217603433,6348.491313968635,7083.701451158726
4304,2015-06-29,375.0494534797517,145.14955634868176,6834.57957160687,7354.778581435303
4305,2015-06-29,375.38300417772984,113.02231401660384,7020.045985208575,7508.451303402909
4306,2015-06-29,354.3545550859906,96.9934551917626,7165.842204092474,7617.190214370227
4307,2015-06-29,293.05655047308676,92.22594984309568,7395.953398411559,7781.235898727741
4308,2015-06-29,257.64745113939523,87.44946240164211,7524.539028684031,7869.635942225068
4309,2015-06-29,238.372799771844,85.47616893506655,7593.883122098838,7917.732090805748
4310,2015-06-29,229.8914425546219,83.5920102039668,7579.92689968424,7893.410352442829
4311,2015-06-29,234.97215971871756,82.2363630347119,7541.542274306968,7858.750797060397
4312,2015-06-29,228.62849982814518,84.75182520163068,7539.919794252235,7853.300119282011
4313,2015-06-29,247.67454402197413,86.72363695964061,7368.856548740785,7703.2547297224
4314,2015-06-29,256.6565209663688,104.56011133552353,7101.62333222157,7462.839964523462
4315,2015-06-29,258.2481899322923,140.27858997783855,6847.497154821133,7246.0239347312645
4316,2015-06-29,236.56616477671537,116.70923553039994,6793.210836828963,7146.486237136078
4317,2015-06-29,187.86177070507213,108.90899936361544,6642.983070997362,6939.75384106605
4318,2015-06-29,153.6432530497258,255.89613203254035,5958.491000187724,6368.030385269991
4319,2015-06-30,139.64314454822969,258.4486990753271,5487.6226987057335,5885.71454232929
4320,2015-06-30,122.49475548218338,196.14261785847216,5302.066378733195,5620.70375207385
4321,2015-06-30,92.49997202301769,232.14056529755555,5178.790974541375,5503.431511861949
4322,2015-06-30,86.36780692566789,238.44235719418742,5081.077058268988,5405.887222388844
4323,2015-06-30,92.927343047776,274.1972053838461,5038.212997595781,5405.337546027404
4324,2015-06-30,134.78621483522096,315.01858945004483,5038.449326901377,5488.2541311866435
4325,2015-06-30,253.002993720694,501.06180756015453,5169.435246630646,5923.500047911495
4326,2015-06-30,412.7967971789307,528.4075040467405,5644.825896955052,6586.030198180722
4327,2015-06-30,426.1384042775842,434.7935849408202,6232.378328391694,7093.310317610098
4328,2015-06-30,324.53517506642714,370.08395883182266,6686.841423291211,7381.460557189461
4329,2015-06-30,271.496898576762,150.30528706118162,7159.263003468515,7581.065189106459
4330,2015-06-30,221.26815171051896,120.20047279852768,7401.665051508212,7743.133676017259
4331,2015-06-30,194.37863954527558,111.2656751277011,7537.537810350367,7843.182125023344
4332,2015-06-30,180.19068043410275,103.93079004882605,7564.725580760943,7848.847051243872
4333,2015-06-30,172.46747773823023,100.6661846541301,7575.505480077744,7848.639142470105
4334,2015-06-30,165.9487589971456,84.32339090278593,7600.981188009297,7851.253337909228
4335,2015-06-30,181.1430080046419,82.41674435759401,7539.59253542383,7803.152287786066
4336,2015-06-30,205.9682111567462,81.22799906387239,7556.244334966204,7843.440545186823
4337,2015-06-30,231.89268642056714,93.74227513466215,7326.548958982448,7652.183920537677
4338,2015-06-30,256.33181595875277,105.2895233386667,7028.331512854956,7389.952852152375
4339,2015-06-30,253.1531297837784,130.21208232503005,6818.1630197671575,7201.5282318759655
4340,2015-06-30,233.63732782920056,116.48281371471224,6761.365621016061,7111.485762559973
4341,2015-06-30,186.8060815882383,106.53278882598103,6657.577131936493,6950.916002350712
4342,2015-06-30,145.75286035138168,153.41614940472272,6082.569704470103,6381.738714226207
4343,2015-07-01,132.35070378438022,317.9275510055884,5447.909108972727,5898.187363762696
4344,2015-07-01,104.22749324752421,264.3399958188538,5225.609150692541,5594.176639758919
4345,2015-07-01,78.86313290973305,265.00509355854604,5073.222440973251,5417.09066744153
4346,2015-07-01,73.44982570314106,238.72142700304443,5010.2342160916605,5322.405468797846
4347,2015-07-01,79.31380346915601,270.56415237955423,4953.120948229456,5302.998904078167
4348,2015-07-01,114.454449655014,295.20108247321485,4891.7738158201755,5301.429347948404
4349,2015-07-01,214.22033536398823,400.81453482792614,4840.559689286055,5455.59455947797
4350,2015-07-01,349.8524192556702,434.7984647585159,5142.064914168792,5926.715798182978
4351,2015-07-01,363.3612080723403,407.9657802125469,5635.930440972279,6407.257429257166
4352,2015-07-01,276.54683794991814,425.50820485595375,6059.219831240809,6761.274874046681
4353,2015-07-01,231.06712003147982,391.92242024286423,6368.484782281995,6991.474322556339
4354,2015-07-01,188.06150645509254,235.98412762635672,6712.176367091731,7136.22200117318
4355,2015-07-01,164.69008160222677,230.05839068464888,6793.509835788295,7188.258308075171
4356,2015-07-01,152.8135498806455,368.70709818695735,6710.701436823669,7232.222084891271
4357,2015-07-01,146.27360411310664,188.82927618074754,6929.435205220886,7264.5380855147405
4358,2015-07-01,140.67015126746085,88.7785351381627,7079.626155191722,7309.074841597346
4359,2015-07-01,153.5368697699176,92.40407003378984,7086.533921416665,7332.474861220373
4360,2015-07-01,174.74020201324464,87.90382109155547,7156.096277748774,7418.740300853574
4361,2015-07-01,195.61702047118433,102.88822787633055,7101.393270097988,7399.898518445502
4362,2015-07-01,217.8850962107679,120.25254418365611,6923.97180455558,7262.109444950004
4363,2015-07-01,215.49156597380252,127.14499423838404,6755.076534307451,7097.713094519638
4364,2015-07-01,197.7880803677458,134.69468456725312,6704.047998740007,7036.530763675006
4365,2015-07-01,159.93416666353156,181.45940734649724,6545.8863874375265,6887.279961447555
4366,2015-07-01,124.50856665004167,191.48472658137433,6142.3822812235185,6458.375574454934
4367,2015-07-02,112.67857244357738,318.2336800593714,5619.020049937071,6049.93230244002
4368,2015-07-02,104.46991105332296,194.60718418419413,5426.8210664963335,5725.89816173385
4369,2015-07-02,78.88956603872853,219.83706439604532,5245.783198211656,5544.50982864643
4370,2015-07-02,73.5056249863718,268.44509735946576,5073.675090078266,5415.625812424104
4371,2015-07-02,79.08998806443104,258.2816806003967,5132.19256586682,5469.564234531647
4372,2015-07-02,114.24273627183558,251.6953021358819,5148.898949508773,5514.83698791649
4373,2015-07-02,214.3802836486582,412.171763451665,5288.0181897577195,5914.570236858042
4374,2015-07-02,349.83214725920055,393.8844741175217,5822.589811624756,6566.306433001479
4375,2015-07-02,363.3381043113449,293.713864527768,6418.995977380032,7076.047946219145
4376,2015-07-02,276.3989477452402,166.51189344159525,7009.566762177043,7452.477603363878
4377,2015-07-02,231.0087886397678,143.11628655917707,7299.173100790985,7673.298175989929
4378,2015-07-02,188.0103317579837,130.83574284254706,7525.789706096986,7844.6357806975175
4379,2015-07-02,164.6717007329998,108.70990930668393,7747.204746915817,8020.5863569555
4380,2015-07-02,152.70471925739233,101.81995497017117,7813.823961628151,8068.348635855714
4381,2015-07-02,146.0258244565183,98.67965972008327,7827.446376330567,8072.151860507168
4382,2015-07-02,140.83797277675285,95.77877289849177,7844.411295430789,8081.028041106034
4383,2015-07-02,153.5889568645979,94.82427917624008,7894.253705036082,8142.666941076919
4384,2015-07-02,174.57862764012432,104.80397037053628,7902.691176002924,8182.073774013585
4385,2015-07-02,195.69163773713632,113.70784523414346,7739.308001422605,8048.707484393885
4386,2015-07-02,217.78548299708,120.46015767511507,7519.357693900262,7857.603334572457
4387,2015-07-02,215.27039824057147,157.19895232486678,7275.084101472065,7647.553452037504
4388,2015-07-02,197.9347784962735,147.98869547577766,7153.532697156379,7499.4561711284305
4389,2015-07-02,159.7957465721385,140.2904525407003,7000.166567584063,7300.252766696902
4390,2015-07-02,124.624597803974,139.8176758094232,6477.60897012757,6742.051243740967
4391,2015-07-03,112.6440508032979,144.82437545513744,6036.108873092692,6293.577299351127
4392,2015-07-03,104.36840335155505,129.8604460497056,5721.1113383028205,5955.3401877040815
4393,2015-07-03,78.91512930262516,142.2089237317547,5531.490736060576,5752.614789094956
4394,2015-07-03,73.57580170520042,167.68486640542807,5393.881025709915,5635.141693820543
4395,2015-07-03,79.1618554713737,193.7750862242073,5314.155494396213,5587.092436091794
4396,2015-07-03,114.63794822100917,323.07456195545933,5150.11969339176,5587.832203568229
4397,2015-07-03,215.70925019018338,307.1085442443256,5487.630999443136,6010.448793877645
4398,2015-07-03,351.3277873118418,366.3775982929607,5915.281306183044,6632.986691787846
4399,2015-07-03,362.654865877336,333.50444244338337,6433.627495296497,7129.786803617217
4400,2015-07-03,275.98678175647717,224.68513442968563,6971.501826133931,7472.173742320094
4401,2015-07-03,231.00973541036558,203.54119298763973,7247.353640496431,7681.904568894436
4402,2015-07-03,188.01801388348915,167.05115017239942,7462.589825794037,7817.658989849926
4403,2015-07-03,165.21830509137442,162.97336679870722,7589.407178484161,7917.598850374243
4404,2015-07-03,153.12331391770041,146.00458176431312,7704.753192745963,8003.8810884279765
4405,2015-07-03,146.55306913213516,154.04816119287887,7703.428262576478,8004.029492901493
4406,2015-07-03,141.0632979311537,169.576038659984,7642.186913024328,7952.826249615466
4407,2015-07-03,153.8656213999621,174.343356744566,7626.9504809151495,7955.159459059678
4408,2015-07-03,175.16553929019452,160.42378567903762,7588.476993228878,7924.066318198111
4409,2015-07-03,197.29639974286792,131.76141120720314,7396.991417339513,7726.049228289584
4410,2015-07-03,218.16397219833135,135.2256171416252,7203.654558810657,7557.044148150614
4411,2015-07-03,215.65744375720843,171.3291346632358,6956.032785537569,7343.019363958013
4412,2015-07-03,199.11734941807012,164.2737989124256,6866.433537993739,7229.824686324235
4413,2015-07-03,159.29812819388593,141.60112691647856,6781.53571616563,7082.434971275995
4414,2015-07-03,124.13973874068527,150.23854002297904,6296.31225781212,6570.690536575785
4415,2015-07-04,112.65429250307464,200.0071380557298,5810.04546096001,6122.706891518815
4416,2015-07-04,122.77832344806127,327.17794479251086,5338.606610626182,5788.5628788667545
4417,2015-07-04,88.27900199544138,289.23222007779907,5199.791950007602,5577.303172080843
4418,2015-07-04,77.91904812873211,260.7926397335905,5131.732016299953,5470.443704162276
4419,2015-07-04,72.74651285741527,191.20675413089015,5157.102529624906,5421.055796613212
4420,2015-07-04,83.66158101577673,301.3724387687814,4969.747086366936,5354.781106151494
4421,2015-07-04,106.7940159139977,432.3000165173801,4924.83885441799,5463.932886849368
4422,2015-07-04,196.41352805427505,480.3070405631719,5189.041141951437,5865.761710568883
4423,2015-07-04,278.75741336055677,436.9741660513906,5646.655311054975,6362.3868904669225
4424,2015-07-04,319.29820670196665,269.1870291645343,6206.872843780479,6795.3580796469805
4425,2015-07-04,319.09799855143854,205.92827106683492,6521.591168849412,7046.617438467685
4426,2015-07-04,301.12132548024874,151.39453108120443,6757.177436297001,7209.693292858454
4427,2015-07-04,248.61326423177948,141.93044154276447,6899.944074491785,7290.487780266329
4428,2015-07-04,218.51413000271518,136.09057095337562,6962.662098307122,7317.266799263212
4429,2015-07-04,201.87362487774087,126.06238442180656,6989.046142349391,7316.982151648938
4430,2015-07-04,195.11492899510674,121.6260092210592,6984.164262048168,7300.905200264334
4431,2015-07-04,199.27490254544023,119.8639955748871,7048.99022369803,7368.129121818357
4432,2015-07-04,193.8724240934674,126.3333383426286,7047.285244465967,7367.4910069020625
4433,2015-07-04,209.14625225499,133.75366100499343,6931.012116233478,7273.912029493462
4434,2015-07-04,218.0590852993559,139.98025416050825,6742.133833134485,7100.173172594349
4435,2015-07-04,219.63317222766432,167.63032266894575,6547.579962033703,6934.843456930313
