Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand,,
1337,2017-02-25,287.1366051,1494.543926,6739.679578,8521.360108,,
1338,2017-02-25,319.0942904,1557.995921,6803.447666,8680.537877,,
1339,2017-02-25,315.822398,1470.076817,6709.485658,8495.384872,,
1340,2017-02-25,290.3987772,1473.153813,6484.003982,8247.556573,,
1341,2017-02-25,233.7166189,1398.664545,6363.715023,7996.096187,,
1342,2017-02-25,184.2350904,1329.81381,6127.599114,7641.648015,,
1343,2017-02-25,166.434009,1298.157844,5889.361775,7353.953628,,
1344,2017-02-26,153.4233171,1255.292067,5698.838134,7107.553518,,
1345,2017-02-26,115.7354777,1266.083807,5587.290719,6969.110004,,
1346,2017-02-26,107.7165725,1274.218439,5524.861718,6906.79673,,
1347,2017-02-26,115.7509526,1313.622278,5473.809418,6903.182648,,
1348,2017-02-26,167.253194,1383.613039,5377.828971,6928.695204,,
1349,2017-02-26,313.9960692,1508.709111,5280.864788,7103.569967,,
1350,2017-02-26,511.9244852,1963.505328,4930.409233,7405.839046,,
1351,2017-02-26,531.0539503,2004.426557,5205.501162,7740.981669,,
1352,2017-02-26,406.9166482,1877.606736,5840.853471,8125.376855,,
1353,2017-02-26,339.4664871,1671.294833,6285.336719,8296.098039,,
1354,2017-02-26,276.637747,1507.405864,6490.334307,8274.377919,,
1355,2017-02-26,242.2588607,1382.167,6433.328985,8057.754846,,
1356,2017-02-26,223.9457054,1307.604686,6381.042654,7912.593045,,
1357,2017-02-26,214.4497484,1256.407721,6232.848992,7703.706461,,
1358,2017-02-26,206.3019651,1204.312756,6104.533862,7515.148583,,
1359,2017-02-26,225.9636126,1210.374874,6104.865067,7541.203553,,
1360,2017-02-26,255.9406207,1350.20156,6137.231269,7743.37345,,
1361,2017-02-26,287.193409,1505.009395,6407.240189,8199.442992,,
1362,2017-02-26,318.9549371,1579.54117,6663.677383,8562.17349,,
1363,2017-02-26,315.9811775,1557.17393,6639.824829,8512.979936,,
1364,2017-02-26,290.3233015,1561.814838,6508.856064,8360.994204,,
1365,2017-02-26,233.4829565,1461.894176,6325.985335,8021.362468,,
1366,2017-02-26,184.279152,1320.205585,6120.86975,7625.354487,,
1367,2017-02-26,166.2554232,1332.015142,5805.82691,7304.097475,,
1368,2017-02-27,153.5602733,1272.530074,5706.536535,7132.626882,,
1369,2017-02-27,115.6815765,1302.184397,5640.514679,7058.380652,,
1370,2017-02-27,107.8182123,1254.156909,5692.190833,7054.165954,,
1371,2017-02-27,115.8173888,1275.034636,5714.15543,7105.007454,,
1372,2017-02-27,167.271153,1367.21405,5652.417757,7186.90296,,
1373,2017-02-27,314.720745,1537.215555,5749.724683,7601.660983,,
1374,2017-02-27,513.524172,2660.019499,5167.910121,8341.453792,,
1375,2017-02-27,533.2066016,2576.246724,6034.37511,9143.828435,,
1376,2017-02-27,406.412871,2338.026603,6558.003539,9302.443013,,
1377,2017-02-27,340.3846213,2219.473942,6563.707564,9123.566127,,
1378,2017-02-27,277.221339,1970.88782,6814.855143,9062.964303,,
1379,2017-02-27,243.4443819,1848.913828,6855.585771,8947.943981,,
1380,2017-02-27,225.6713039,1700.718994,6947.6875,8874.077798,,
1381,2017-02-27,216.3236772,1606.829053,6903.788974,8726.941704,,
1382,2017-02-27,207.759259,1531.327002,6851.134922,8590.221183,,
1383,2017-02-27,227.5380568,1478.739718,6872.99264,8579.270415,,
1384,2017-02-27,257.0502812,1556.329303,6939.671899,8753.051483,,
1385,2017-02-27,288.1413268,1663.784686,7113.940156,9065.866169,,
1386,2017-02-27,321.6324694,1740.299212,7288.114244,9350.045925,,
1387,2017-02-27,316.5162547,1760.292161,7166.256945,9243.06536,,
1388,2017-02-27,290.7933678,1783.260412,6953.300825,9027.354605,,
1389,2017-02-27,234.5454569,1425.305864,7066.930706,8726.782027,,
1390,2017-02-27,183.557009,1248.914191,6783.672692,8216.143892,,
1391,2017-02-27,165.7406574,1242.52766,6371.59412,7779.862437,,
1392,2017-02-28,153.615966,1207.361256,6112.895274,7473.872496,,
1393,2017-02-28,115.6176241,1212.535554,6013.916943,7342.070121,,
1394,2017-02-28,107.8130037,1200.204888,5998.845832,7306.863724,,
1395,2017-02-28,115.776327,1296.331223,5914.415844,7326.523394,,
1396,2017-02-28,167.2214417,1334.446636,5928.417191,7430.085269,,
1397,2017-02-28,314.6940429,1471.485617,6056.202814,7842.382473,,
1398,2017-02-28,513.5843077,2484.476555,5574.618446,8572.679309,,
1399,2017-02-28,533.1406719,2507.940467,6237.076343,9278.157482,,
1400,2017-02-28,406.6988656,2285.770446,6552.020967,9244.490279,,
1401,2017-02-28,340.1476591,2182.166411,6516.68847,9039.002541,,
1402,2017-02-28,277.3144313,2035.684112,6470.155106,8783.153649,,
1403,2017-02-28,243.2969459,1948.436529,6338.515906,8530.24938,,
1404,2017-02-28,225.7584879,1759.98742,6455.461447,8441.207355,,
1405,2017-02-28,216.3032007,1687.896127,6430.259237,8334.458564,,
1406,2017-02-28,207.7945201,1713.689068,6307.374204,8228.857792,,
1407,2017-02-28,227.2946302,1684.784532,6414.409123,8326.488286,,
1408,2017-02-28,257.2291193,1769.560592,6648.173208,8674.96292,,
1409,2017-02-28,288.2660519,1871.901638,6998.808883,9158.976573,,
1410,2017-02-28,321.5134798,1871.99514,7154.166596,9347.675215,,
1411,2017-02-28,316.4446732,1959.49682,6958.341975,9234.283468,,
1412,2017-02-28,290.7958289,2040.584737,6685.475555,9016.85612,,
1413,2017-02-28,234.493494,1664.150737,6705.577993,8604.222224,,
1414,2017-02-28,183.636477,1376.383543,6476.427287,8036.447306,,
1415,2017-02-28,165.7138804,1353.84241,5988.097022,7507.653312,,
1416,2017-03-01,173.6125337,1284.291845,5735.174101,7193.07848,,
1417,2017-03-01,124.2454929,1266.384626,5587.076551,6977.70667,,
1418,2017-03-01,109.8053471,1270.295683,5486.5515,6866.65253,,
1419,2017-03-01,102.364321,1313.066246,5416.27046,6831.701027,,
1420,2017-03-01,117.4683382,1391.660135,5374.948356,6884.07683,,
1421,2017-03-01,150.1968895,1581.015218,5489.884847,7221.096954,,
1422,2017-03-01,276.8475767,2613.430216,5051.723743,7942.001535,,
1423,2017-03-01,392.6614228,2643.136597,5562.384135,8598.182154,,
1424,2017-03-01,450.9799967,2244.571761,5907.683937,8603.235695,,
1425,2017-03-01,451.3911633,2064.73211,5998.538221,8514.661494,,
1426,2017-03-01,425.8549104,1906.709372,6060.634919,8393.199201,,
1427,2017-03-01,352.4362817,1762.381779,6113.539319,8228.357379,,
1428,2017-03-01,309.6191313,1689.98472,6144.906521,8144.510373,,
1429,2017-03-01,286.8868118,1620.973335,6171.37456,8079.234706,,
1430,2017-03-01,276.3690072,1570.40396,6187.218676,8033.991643,,
1431,2017-03-01,283.0067137,1605.638144,6181.832909,8070.477767,,
1432,2017-03-01,274.0862106,1686.120955,6307.275052,8267.482217,,
1433,2017-03-01,295.7630156,1835.399923,6518.72774,8649.890679,,
1434,2017-03-01,309.4822587,1895.858109,6657.381852,8862.72222,,
1435,2017-03-01,310.1679263,2014.287577,6409.918906,8734.374409,,
1436,2017-03-01,282.6807349,2014.86633,6237.300128,8534.847193,,
1437,2017-03-01,226.4726744,1722.520549,6184.521849,8133.515073,,
1438,2017-03-01,186.0543879,1459.547255,6008.677524,7654.279167,,
1439,2017-03-01,167.7808167,1392.3501,5659.061548,7219.192465,,
1440,2017-03-02,173.5985187,1344.014448,5370.890051,6888.503017,,
1441,2017-03-02,124.2211621,1390.541095,5220.643317,6735.405574,,
1442,2017-03-02,109.7194265,1356.895401,5161.670046,6628.284873,,
1443,2017-03-02,102.3978201,1385.854875,5136.560396,6624.813091,,
1444,2017-03-02,117.4275409,1431.953832,5165.777823,6715.159196,,
1445,2017-03-02,150.1314253,1584.721695,5347.104097,7081.957218,,
1446,2017-03-02,276.8835431,2625.916226,4848.986859,7751.786628,,
1447,2017-03-02,392.6957226,2683.311434,5396.757549,8472.764705,,
1448,2017-03-02,451.1276655,2158.247941,5916.390713,8525.766319,,
1449,2017-03-02,451.2983427,1891.022965,6237.947967,8580.269274,,
1450,2017-03-02,425.9724979,1654.993998,6529.726058,8610.692554,,
1451,2017-03-02,352.2155945,1506.852517,6690.376349,8549.444461,,
1452,2017-03-02,309.8105984,1412.522832,6721.645533,8443.978963,,
1453,2017-03-02,286.7700593,1363.277358,6778.183084,8428.230501,,
1454,2017-03-02,276.5112547,1352.174468,6783.944213,8412.629936,,
1455,2017-03-02,282.8789152,1409.225589,6723.704684,8415.809188,,
1456,2017-03-02,274.121006,1456.516958,6899.253672,8629.891635,,
1457,2017-03-02,295.7943711,1682.86851,6927.456902,8906.119784,,
1458,2017-03-02,309.4767856,1808.063825,6921.814596,9039.355207,,
1459,2017-03-02,310.0951203,1865.476532,6741.111916,8916.683568,,
1460,2017-03-02,282.6974154,1911.018897,6549.186566,8742.902878,,
1461,2017-03-02,226.4165701,1605.229332,6613.490709,8445.136611,,
1462,2017-03-02,186.0788099,1371.821503,6323.461489,7881.361802,,
1463,2017-03-02,167.7004455,1266.259167,5980.03944,7413.999053,,
1464,2017-03-03,147.7080178,1244.412707,5682.630971,7074.751695,,
1465,2017-03-03,111.065412,1211.877494,5545.379804,6868.322709,,
1466,2017-03-03,103.5036569,1249.535752,5422.687973,6775.727382,,
1467,2017-03-03,111.237467,1309.312369,5339.506326,6760.056162,,
1468,2017-03-03,160.712551,1347.085266,5363.864159,6871.661975,,
1469,2017-03-03,302.0364784,1475.274331,5425.658179,7202.968988,,
1470,2017-03-03,493.1436909,2495.732012,4929.086821,7917.962524,,
1471,2017-03-03,512.2347666,2422.732099,5699.657295,8634.624161,,
1472,2017-03-03,390.3686991,2129.901873,6155.944219,8676.214792,,
1473,2017-03-03,326.8145974,1854.815613,6416.226164,8597.856374,,
1474,2017-03-03,266.3262903,1684.91258,6621.456236,8572.695107,,
1475,2017-03-03,233.8510196,1477.871173,6851.735675,8563.457867,,
1476,2017-03-03,216.8998478,1322.14115,7011.995656,8551.036653,,
1477,2017-03-03,207.6840069,1292.274071,7043.783319,8543.741398,,
1478,2017-03-03,199.559437,1226.907613,7072.674064,8499.141114,,
1479,2017-03-03,218.4176577,1250.301062,7064.244128,8532.962848,,
1480,2017-03-03,246.8573832,1277.436883,7126.813766,8651.108032,,
1481,2017-03-03,276.8867642,1498.551069,7054.878377,8830.316209,,
1482,2017-03-03,309.008284,1672.942058,6938.092029,8920.042371,,
1483,2017-03-03,303.9372845,1734.323588,6714.929173,8753.190046,,
1484,2017-03-03,279.27181,1801.795964,6438.688422,8519.756196,,
1485,2017-03-03,225.3113,1529.920329,6468.943717,8224.175346,,
1486,2017-03-03,176.417082,1235.791386,6422.533965,7834.742433,,
1487,2017-03-03,159.1789773,1197.567503,6158.567883,7515.314362,,
1488,2017-03-04,147.3079912,1181.650723,5854.797032,7183.755746,,
1489,2017-03-04,111.2386177,1153.472224,5725.328029,6990.038871,,
1490,2017-03-04,103.5573291,1151.214269,5655.764771,6910.536368,,
1491,2017-03-04,111.0473202,1216.675855,5570.236965,6897.96014,,
1492,2017-03-04,160.645332,1241.276532,5567.802075,6969.723939,,
1493,2017-03-04,301.5423285,1383.743602,5471.304705,7156.590636,,
1494,2017-03-04,491.622097,1687.657928,5338.953676,7518.233701,,
1495,2017-03-04,509.9554154,1857.622829,5501.641307,7869.219552,,
1496,2017-03-04,390.7393227,1779.568102,5901.037303,8071.344728,,
1497,2017-03-04,326.3738886,1658.005393,6207.280768,8191.660049,,
1498,2017-03-04,265.7733827,1559.204983,6308.004123,8132.982489,,
1499,2017-03-04,232.7728414,1463.440691,6349.055381,8045.268914,,
1500,2017-03-04,215.1948223,1442.193132,6215.584311,7872.972266,,
1501,2017-03-04,205.9623276,1377.056699,6132.391751,7715.410777,,
1502,2017-03-04,198.3045441,1356.626324,6049.235036,7604.165904,,
1503,2017-03-04,217.0287225,1374.579158,6014.760203,7606.368084,,
1504,2017-03-04,246.0051269,1508.706221,5982.326991,7737.038338,,
1505,2017-03-04,275.6911794,1679.033106,6147.247662,8101.971947,,
1506,2017-03-04,306.3897955,1641.543343,6557.134854,8505.067993,,
1507,2017-03-04,303.5386925,1454.700611,6651.459099,8409.698403,,
1508,2017-03-04,279.0167831,1486.642179,6451.558012,8217.216974,,
1509,2017-03-04,224.2968272,1517.398851,6269.786922,8011.4826,,
1510,2017-03-04,177.0450455,1377.87211,6092.038634,7646.95579,,
1511,2017-03-04,159.7321913,1348.464646,5774.6944,7282.891238,,
1512,2017-03-05,147.6115163,1268.941032,5534.761078,6951.313626,,
1513,2017-03-05,111.0967446,1284.110254,5393.141656,6788.348655,,
1514,2017-03-05,103.5323128,1248.457393,5401.944965,6753.93467,,
1515,2017-03-05,111.1860209,1243.023457,5495.116134,6849.325613,,
1516,2017-03-05,160.5876553,1339.072525,5459.230653,6958.890833,,
1517,2017-03-05,301.4482155,1376.936951,5459.368712,7137.753879,,
1518,2017-03-05,491.5137409,1718.502122,5308.705098,7518.720961,,
1519,2017-03-05,510.091021,1779.356573,5605.908105,7895.355699,,
1520,2017-03-05,390.6357688,1695.696265,6102.235101,8188.567135,,
1521,2017-03-05,326.3567599,1569.187873,6539.202079,8434.746712,,
1522,2017-03-05,265.4817933,1456.403452,6772.049944,8493.93519,,
1523,2017-03-05,232.8242596,1324.875356,6935.844505,8493.544121,,
1524,2017-03-05,214.9996603,1187.576629,6956.613158,8359.189447,,
1525,2017-03-05,206.0894938,1149.638474,6904.151129,8259.879097,,
1526,2017-03-05,198.1450544,959.8189989,7110.789218,8268.753271,,
1527,2017-03-05,216.8997255,784.9829958,7372.505321,8374.388042,,
1528,2017-03-05,246.0847907,632.0529454,7697.566661,8575.704397,,
1529,2017-03-05,275.7312895,1120.164534,7515.834335,8911.730159,,
1530,2017-03-05,306.3672037,1292.897104,7531.790462,9131.05477,,
1531,2017-03-05,303.2164627,1417.515767,7259.254035,8979.986265,,
1532,2017-03-05,278.8536174,1466.204155,7019.49262,8764.550392,,
1533,2017-03-05,224.300569,1279.031241,6896.904689,8400.236499,,
1534,2017-03-05,177.1284203,1107.689329,6582.23907,7867.05682,,
1535,2017-03-05,159.7445676,1128.295053,6151.262847,7439.302467,,
1536,2017-03-06,147.3943456,1086.475461,5955.034859,7188.904665,,
1537,2017-03-06,111.2879222,1053.805836,5947.926957,7113.020714,,
1538,2017-03-06,103.4403487,1057.350914,5870.398521,7031.189783,,
1539,2017-03-06,111.0465106,1127.683034,5832.141124,7070.870668,,
1540,2017-03-06,160.6645374,1204.358471,5858.10735,7223.130358,,
1541,2017-03-06,302.276551,1373.825509,5976.022757,7652.124816,,
1542,2017-03-06,493.0222352,2643.449262,5197.535023,8334.00652,,
1543,2017-03-06,512.4394726,2711.97076,5737.727316,8962.137549,,
1544,2017-03-06,390.4368853,2332.841172,6302.229502,9025.507559,,
1545,2017-03-06,326.7266702,2252.962598,6301.354419,8881.043687,,
1546,2017-03-06,266.4545429,2121.671599,6360.586632,8748.712774,,
1547,2017-03-06,233.5925972,1992.353161,6292.049901,8517.995659,,
1548,2017-03-06,216.9870358,1836.743253,6325.603937,8379.334226,,
1549,2017-03-06,207.7396855,1756.896501,6300.320864,8264.95705,,
1550,2017-03-06,199.6756706,1726.833227,6241.927189,8168.436087,,
1551,2017-03-06,218.4128577,1700.325676,6244.459793,8163.198326,,
1552,2017-03-06,247.1864669,1750.461122,6360.616546,8358.264134,,
1553,2017-03-06,276.6642682,1944.535156,6537.394259,8758.593684,,
1554,2017-03-06,308.9922387,2020.243512,6788.888717,9118.124467,,
1555,2017-03-06,303.865073,2080.456568,6692.880204,9077.201845,,
1556,2017-03-06,279.3863212,2044.388721,6562.011371,8885.786413,,
1557,2017-03-06,225.4780893,1550.783911,6757.14315,8533.40515,,
1558,2017-03-06,176.2083568,1260.286791,6610.034963,8046.530111,,
1559,2017-03-06,159.3042676,1235.624072,6182.911357,7577.839697,,
1560,2017-03-07,147.4669398,1154.310603,6009.178479,7310.956022,,
1561,2017-03-07,111.0048069,1174.990713,5818.325332,7104.320853,,
1562,2017-03-07,103.6288861,1136.971549,5834.507641,7075.108076,,
1563,2017-03-07,111.1576325,1219.906716,5766.450501,7097.514849,,
1564,2017-03-07,160.6105382,1280.571553,5827.740807,7268.922897,,
1565,2017-03-07,302.2054873,1516.593511,5797.580093,7616.379091,,
1566,2017-03-07,493.1699449,2748.729381,5039.219885,8281.119211,,
1567,2017-03-07,512.1646813,2826.849469,5533.009514,8872.023664,,
1568,2017-03-07,390.2755456,2413.466417,6169.762938,8973.5049,,
1569,2017-03-07,327.0226357,2187.287635,6445.867064,8960.177335,,
1570,2017-03-07,266.2646942,2111.112343,6520.479003,8897.856041,,
1571,2017-03-07,233.8631751,1984.283456,6643.643673,8861.790304,,
1572,2017-03-07,216.7929303,1933.896099,6686.133835,8836.822864,,
1573,2017-03-07,207.9591131,1924.814898,6666.638135,8799.412146,,
1574,2017-03-07,199.5439496,1869.948412,6674.971987,8744.464348,,
1575,2017-03-07,218.4443242,1885.424115,6708.561457,8812.429896,,
1576,2017-03-07,247.048606,1857.354927,6933.106897,9037.510431,,
1577,2017-03-07,276.9129896,2003.976413,7051.441091,9332.330494,,
1578,2017-03-07,308.8478206,2131.320921,7040.037245,9480.205987,,
1579,2017-03-07,303.9860032,2267.517607,6758.550598,9330.054208,,
1580,2017-03-07,279.1776828,2270.153641,6509.07669,9058.408014,,
1581,2017-03-07,225.3927045,1711.714263,6790.332175,8727.439143,,
1582,2017-03-07,176.4077351,1341.016339,6666.678223,8184.102297,,
1583,2017-03-07,159.0331845,1349.850973,6203.658663,7712.54282,,
1584,2017-03-08,173.522915,1321.819745,5866.334994,7361.677655,,
1585,2017-03-08,124.3981936,1319.58464,5766.860211,7210.843044,,
1586,2017-03-08,109.6760753,1316.704557,5727.129831,7153.510464,,
1587,2017-03-08,102.3868912,1398.251327,5655.742852,7156.38107,,
1588,2017-03-08,117.3962473,1494.191835,5669.582949,7281.171031,,
1589,2017-03-08,150.2534644,1671.655775,5806.323779,7628.233019,,
1590,2017-03-08,276.6847462,2828.831921,5167.075882,8272.592549,,
1591,2017-03-08,392.9165118,2913.241366,5542.985077,8849.142955,,
1592,2017-03-08,450.8098686,2519.98244,5850.526161,8821.318469,,
1593,2017-03-08,451.3489804,2288.407077,5937.757246,8677.513303,,
1594,2017-03-08,425.9439673,2156.455278,5925.554505,8507.95375,,
1595,2017-03-08,352.2967281,2022.479084,5980.596235,8355.372046,,
1596,2017-03-08,309.6913326,1836.543545,6090.936537,8237.171415,,
1597,2017-03-08,286.8021844,1754.811827,6175.734268,8217.348279,,
1598,2017-03-08,276.3942972,1601.364442,6307.888289,8185.647028,,
1599,2017-03-08,282.91059,1673.140783,6298.059689,8254.111062,,
1600,2017-03-08,274.1797443,1720.209057,6523.64278,8518.031581,,
1601,2017-03-08,295.7333473,1878.848891,6720.751293,8895.333531,,
1602,2017-03-08,309.4514187,1999.248579,6865.717164,9174.417162,,
1603,2017-03-08,310.0645604,2098.824241,6716.03391,9124.922712,,
1604,2017-03-08,282.9218217,2199.038864,6457.279887,8939.240572,,
1605,2017-03-08,226.4166544,1680.124281,6663.352904,8569.893839,,
1606,2017-03-08,185.9378732,1365.416603,6525.123627,8076.478103,,
1607,2017-03-08,167.7053154,1394.833759,6059.743746,7622.282821,,
1608,2017-03-09,173.5152196,1330.049488,5824.498628,7328.063336,,
1609,2017-03-09,124.5000707,1368.920378,5693.304869,7186.725318,,
1610,2017-03-09,109.6436215,1393.505912,5559.009569,7062.159102,,
1611,2017-03-09,102.3427055,1362.657803,5617.300832,7082.301341,,
1612,2017-03-09,117.435464,1439.406204,5678.73259,7235.574258,,
1613,2017-03-09,150.1329397,1615.0059,5844.739037,7609.877877,,
1614,2017-03-09,276.8006943,2683.926218,5305.436196,8266.163108,,
1615,2017-03-09,392.6907903,2635.677965,5772.577158,8800.945914,,
1616,2017-03-09,451.0492925,2222.505144,6175.8486,8849.403037,,
1617,2017-03-09,451.3249148,1959.022166,6376.42791,8786.774991,,
1618,2017-03-09,425.7851448,1803.280987,6543.106522,8772.172654,,
1619,2017-03-09,352.2384084,1694.196503,6659.666151,8706.101063,,
1620,2017-03-09,309.7342021,1699.969246,6645.332562,8655.03601,,
1621,2017-03-09,286.816928,1681.065491,6664.087999,8631.970418,,
1622,2017-03-09,276.2891924,1613.970399,6775.173081,8665.432673,,
1623,2017-03-09,283.1738362,1677.8555,6877.38311,8838.412446,,
1624,2017-03-09,274.0923787,1815.540331,7000.588878,9090.221588,,
1625,2017-03-09,295.8468044,2025.355602,7102.87094,9424.073347,,
1626,2017-03-09,309.4775242,2047.02238,7226.769384,9583.269288,,
1627,2017-03-09,309.8499505,1995.278851,7141.3285,9446.457302,,
1628,2017-03-09,282.6803909,1970.379196,6908.253985,9161.313572,,
1629,2017-03-09,226.6081851,1628.012258,6913.761217,8768.38166,,
1630,2017-03-09,185.8712813,1456.607268,6591.839256,8234.317806,,
1631,2017-03-09,167.9106371,1358.412749,6212.024444,7738.34783,,
1632,2017-03-10,147.4429367,1283.974476,5952.435201,7383.852613,,
1633,2017-03-10,111.0889383,1253.453516,5800.781701,7165.324155,,
1634,2017-03-10,103.5948877,1233.988717,5659.151242,6996.734847,,
1635,2017-03-10,111.1387439,1301.811752,5576.77118,6989.721677,,
1636,2017-03-10,160.5111528,1351.563374,5599.021523,7111.09605,,
1637,2017-03-10,302.3813809,1465.382755,5703.690497,7471.454633,,
1638,2017-03-10,493.1882958,2299.745844,5267.446748,8060.380888,,
1639,2017-03-10,512.1384256,2153.972374,6009.679745,8675.790545,,
1640,2017-03-10,390.3502487,1868.928004,6480.614133,8739.892386,,
1641,2017-03-10,326.7149346,1640.091877,6687.398381,8654.205193,,
1642,2017-03-10,266.3022535,1616.526526,6624.976422,8507.805202,,
1643,2017-03-10,233.6950683,1549.751373,6516.580275,8300.026716,,
1644,2017-03-10,216.9797945,1504.531928,6439.072348,8160.58407,,
1645,2017-03-10,207.7325669,1459.391479,6340.783135,8007.907182,,
1646,2017-03-10,199.5658943,1483.387601,6233.525093,7916.478588,,
1647,2017-03-10,218.4101957,1434.111158,6213.517415,7866.038769,,
1648,2017-03-10,246.8193721,1447.43239,6257.445406,7951.697167,,
1649,2017-03-10,276.8054155,1675.103474,6213.724406,8165.633295,,
1650,2017-03-10,308.9472465,1747.172632,6407.471595,8463.591474,,
1651,2017-03-10,303.9304703,1772.692177,6367.869311,8444.491959,,
1652,2017-03-10,279.1854262,1760.989518,6174.519848,8214.694792,,
1653,2017-03-10,225.3153302,1561.26612,6116.81747,7903.39892,,
1654,2017-03-10,176.4103873,1290.81317,6020.642624,7487.866181,,
1655,2017-03-10,159.2486192,1241.722635,5701.776353,7102.747607,,
1656,2017-03-11,147.4148593,1240.506002,5400.881512,6788.802374,,
1657,2017-03-11,111.1348622,1236.349341,5270.400052,6617.884255,,
1658,2017-03-11,103.528262,1223.913066,5222.440529,6549.881857,,
1659,2017-03-11,111.1705308,1241.518118,5189.99426,6542.682908,,
1660,2017-03-11,160.5352824,1274.892379,5178.556692,6613.984354,,
1661,2017-03-11,301.6369324,1413.400012,5030.615972,6745.652917,,
1662,2017-03-11,491.3716902,1758.516809,4857.338601,7107.2271,,
1663,2017-03-11,510.0554367,1941.482199,5053.33366,7504.871295,,
1664,2017-03-11,390.7878324,1668.986788,5885.162922,7944.937542,,
1665,2017-03-11,326.3175308,1546.328273,6286.108545,8158.754349,,
1666,2017-03-11,265.7180447,1467.627385,6500.106432,8233.451861,,
1667,2017-03-11,232.7517497,1369.666388,6706.762859,8309.180997,,
1668,2017-03-11,215.2038078,1265.320401,6845.606848,8326.131056,,
1669,2017-03-11,206.0187335,1288.39716,6681.002039,8175.417932,,
1670,2017-03-11,198.1864678,1236.874111,6665.197705,8100.258283,,
1671,2017-03-11,217.0961476,1302.584882,6577.080921,8096.76195,,
1672,2017-03-11,245.997705,1455.255373,6558.115179,8259.368258,,
1673,2017-03-11,275.6818821,1640.659781,6505.025935,8421.367598,,
1674,2017-03-11,306.4254898,1580.348152,6624.532696,8511.306337,,
1675,2017-03-11,303.4567009,1516.165335,6505.859517,8325.481553,,
1676,2017-03-11,278.8753633,1551.368823,6207.831814,8038.076001,,
1677,2017-03-11,224.1661951,1470.270907,6082.244368,7776.681471,,
1678,2017-03-11,177.1148692,1366.286625,5853.544881,7396.946375,,
1679,2017-03-11,159.8765647,1282.170436,5581.317803,7023.364804,,
1680,2017-03-12,147.0372311,1204.518881,5449.545807,6801.101919,,
1681,2017-03-12,111.2082647,1220.102163,5265.405043,6596.715471,,
1682,2017-03-12,103.4497991,1199.092024,-1354.406254,-51.86443045,,
1683,2017-03-12,111.4371624,1182.535429,5174.610429,6468.58302,,
1684,2017-03-12,161.0610186,1290.51373,5016.112155,6467.686904,,
1685,2017-03-12,302.2126633,1544.585631,4672.476794,6519.275088,,
1686,2017-03-12,493.024367,1551.544692,4665.953058,6710.522116,,
1687,2017-03-12,511.7919804,1689.180339,4825.354993,7026.327312,,
1688,2017-03-12,389.4258423,1660.874737,5247.104237,7297.404816,,
1689,2017-03-12,325.5868656,1652.127415,5569.126827,7546.841108,,
1690,2017-03-12,265.0819664,1472.142386,5962.323456,7699.547808,,
1691,2017-03-12,231.9213016,1430.183646,6067.67757,7729.782517,,
1692,2017-03-12,215.2435295,1370.251546,6104.375636,7689.870712,,
1693,2017-03-12,205.726689,1393.284586,6039.930274,7638.941549,,
1694,2017-03-12,198.1540028,1449.359792,5959.72821,7607.242005,,
1695,2017-03-12,216.3554178,1463.492527,5948.594599,7628.442544,,
1696,2017-03-12,246.0686724,1532.283408,5953.334202,7731.686282,,
1697,2017-03-12,275.9125858,1567.836041,6069.032447,7912.781073,,
1698,2017-03-12,306.9350598,1659.244703,6027.930693,7994.110456,,
1699,2017-03-12,303.3275179,1665.671333,6129.427568,8098.426419,,
1700,2017-03-12,279.5076532,1597.612834,6107.088728,7984.209215,,
1701,2017-03-12,224.8745509,1518.320494,5969.198706,7712.393751,,
1702,2017-03-12,175.4119443,1451.419205,5647.920704,7274.751853,,
1703,2017-03-12,158.7076808,1387.225442,5315.352308,6861.285431,,
1704,2017-03-13,147.0529756,1345.586254,5035.929113,6528.568342,,
1705,2017-03-13,111.1975136,1351.214142,4875.730895,6338.142551,,
1706,2017-03-13,103.6124703,938.9343719,5212.724122,6255.270964,,
1707,2017-03-13,111.4157341,1390.416735,4716.703639,6218.536108,,
1708,2017-03-13,161.6686762,1566.828992,4591.128539,6319.626207,,
1709,2017-03-13,303.6379544,2371.656205,3979.65146,6654.94562,,
1710,2017-03-13,495.3138605,2227.599124,4568.362327,7291.275311,,
1711,2017-03-13,511.724254,2110.932197,5391.895275,8014.551726,,
1712,2017-03-13,389.7176897,2097.583587,5813.01645,8300.317727,,
1713,2017-03-13,326.4747025,1997.903908,6023.576593,8347.955204,,
1714,2017-03-13,266.0672103,1944.726258,6130.384367,8341.177835,,
1715,2017-03-13,233.7704247,1955.374292,6131.902299,8321.047016,,
1716,2017-03-13,216.8670663,1961.044735,6084.102402,8262.014204,,
1717,2017-03-13,207.3622474,1943.059732,6034.252766,8184.674745,,
1718,2017-03-13,199.5355588,1864.864763,6014.335904,8078.736226,,
1719,2017-03-13,217.3487314,1821.396963,5951.172982,7989.918677,,
1720,2017-03-13,247.550735,2021.139787,5777.635663,8046.326185,,
1721,2017-03-13,278.3009164,2096.686834,5804.63838,8179.626131,,
1722,2017-03-13,307.4029368,2035.281855,5842.016378,8184.70117,,
1723,2017-03-13,303.7966115,2033.373711,5959.903176,8297.073499,,
1724,2017-03-13,280.4557429,1810.743349,6064.25012,8155.449211,,
