Hour_number,SH_Demand_R_TW,SH_Demand_C_TW,SH_Demand_Total_TW
2544,0.0007136419078127842,0.00033918392906548417,0.0010528258368782684
2545,0.0007440483455639628,0.0003461647188472841,0.001090213064411247
2546,0.0007343214591499696,0.0003590840215179646,0.0010934054806679343
2547,0.0007436479688218549,0.00037075638927695217,0.0011144043580988072
2548,0.0008101358200179971,0.0006707558639473504,0.0014808916839653475
2549,0.0007847224880260218,0.0021292693999258585,0.0029139918879518803
2550,0.0008493825859869355,0.001619445554203412,0.0024688281401903473
2551,0.0009218224871790534,0.0010974887481795693,0.0020193112353586225
2552,0.0010175194781156598,0.0007818027730147552,0.001799322251130415
2553,0.0009897319747939333,0.000603604704302665,0.0015933366790965983
2554,0.0010658927110823516,0.00046560750118306005,0.0015315002122654117
2555,0.0009949038829178648,0.00038648374333308103,0.0013813876262509458
2556,0.0008960146387997518,0.00031990959537525935,0.0012159242341750112
2557,0.0007964549351893386,0.00028772902266535215,0.0010841839578546908
2558,0.0006475343541331106,0.0002610106566359908,0.0009085450107691014
2559,0.0006140852287469703,0.0002688792701899755,0.0008829644989369458
2560,0.0004779564904141317,0.0003426753718257756,0.0008206318622399073
2561,0.00045370315957540044,0.0003291211534931073,0.0007828243130685077
2562,0.0005699567968744532,0.00045852532305001224,0.0010284821199244654
2563,0.0008352518997960682,0.0006404541642273409,0.0014757060640234092
2564,0.0007833215307665115,0.00022548663902809954,0.001008808169794611
2565,0.0007819834482399226,0.0002743993503123364,0.001056382798552259
2566,0.0006842118015320504,0.0002714657343011077,0.0009556775358331581
2567,0.0005959396453757975,0.0003287596510464648,0.0009246992964222624
2568,0.000579605359585438,0.0002627789096818267,0.0008423842692672647
2569,0.0005121025677309503,0.0003081155115607338,0.0008202180792916841
2570,0.00045895557858373,0.00028221189413810176,0.0007411674727218318
2571,0.0004723465292135154,0.0003340557025449716,0.0008064022317584871
2572,0.0005196549699603296,0.0005353197877036483,0.001054974757663978
2573,0.0005888275785922839,0.0019729988567167046,0.0025618264353089886
2574,0.0007822344631995526,0.001578049928393451,0.0023602843915930035
2575,0.0008905780686199175,0.0011879414660487615,0.002078519534668679
2576,0.0008198655643115781,0.0008353633197110001,0.0016552288840225781
2577,0.0005132102277775093,0.0006335752857042261,0.0011467855134817354
2578,0.0,0.0004769177575028651,0.0004769177575028651
2579,0.0,0.0003418565286804879,0.0003418565286804879
2580,0.0,0.00025863450341494996,0.00025863450341494996
2581,0.0,0.00028479814896967346,0.00028479814896967346
2582,0.0,0.00031769328808685057,0.00031769328808685057
2583,0.0,0.0003293514505246297,0.0003293514505246297
2584,0.0,0.00037632262173654913,0.00037632262173654913
2585,0.0,0.0003163515583212208,0.0003163515583212208
2586,0.0,0.0004656815644514053,0.0004656815644514053
2587,0.0,0.0007185509209191643,0.0007185509209191643
2588,0.0,0.0003318162662851332,0.0003318162662851332
2589,0.0005701726806284591,0.00034481358532319163,0.0009149862659516507
2590,0.000539640311068943,0.0003362133379201693,0.0008758536489891123
2591,0.0005153488871251276,0.0004161819296210409,0.0009315308167461685
2592,0.0003219946810359018,0.0003186615065988667,0.0006406561876347685
2593,0.0003488297596424654,0.00035926365580627286,0.0007080934154487383
2594,0.00027984075172103113,0.00032895901914358405,0.0006087997708646151
2595,0.000309741985122126,0.00038287031869234524,0.0006926123038144712
2596,0.00034009944352822577,0.0006179763813062558,0.0009580758248344816
2597,0.0003864305622944195,0.0025447193495383423,0.0029311499118327617
2598,0.00050263501711056,0.0018731219499955522,0.0023757569671061123
2599,0.0006392816427894413,0.0012735464604486427,0.001912828103238084
2600,0.000606355687326319,0.0008465840157691498,0.0014529397030954689
2601,0.00045469022774512864,0.0006391882650350684,0.001093878492780197
2602,0.00036356192615725314,0.0004410428494106095,0.0008046047755678626
2603,0.00039955631843858114,0.0003367262754051161,0.0007362825938436973
2604,0.0,0.00030106161948555436,0.00030106161948555436
2605,0.0,0.0002933719264463945,0.0002933719264463945
2606,0.0,0.00027876702281517534,0.00027876702281517534
2607,0.0,0.0002408774834497885,0.0002408774834497885
2608,0.0,0.00026655601372046594,0.00026655601372046594
2609,0.0,0.0002540174549802778,0.0002540174549802778
2610,0.0,0.0003066363131228741,0.0003066363131228741
2611,0.0,0.0004367033020159704,0.0004367033020159704
2612,0.0005089897763166651,0.0002912505809219236,0.0008002403572385887
2613,0.0005562996985422695,0.00034005359103603234,0.0008963532895783018
2614,0.0005558018536467293,0.0003416728870441146,0.0008974747406908439
2615,0.0004649771926520212,0.0003765979683644898,0.000841575161016511
2616,0.00038163810965937214,0.000258473579667435,0.0006401116893268071
2617,0.00032962307335577135,0.0003469552645832835,0.0006765783379390548
2618,0.0003037988112798319,0.00033517376616775676,0.0006389725774475887
2619,0.0002168345011874093,0.00038683794042733714,0.0006036724416147465
2620,0.00035217078549162054,0.0006542020371899378,0.0010063728226815582
2621,0.0003614974523270164,0.002081421437984161,0.0024429188903111773
2622,0.0005110124389522252,0.0015867613138163114,0.0020977737527685366
2623,0.0005599493004759525,0.0010444042825842237,0.0016043535830601763
2624,0.0004966552724120629,0.0006726469813427506,0.0011693022537548135
2625,1.473825933249916e-05,0.0005264387024964238,0.000541176961828923
2626,0.0,0.00031310258352550173,0.00031310258352550173
2627,0.0,0.0002382077174489035,0.0002382077174489035
2628,0.0,0.00020460996064189214,0.00020460996064189214
2629,0.0,0.00019505616366731468,0.00019505616366731468
2630,0.0,0.00019186107365813432,0.00019186107365813432
2631,0.0,0.0001883162326801862,0.0001883162326801862
2632,0.0,0.00019514160977911774,0.00019514160977911774
2633,0.0,0.00018347771091465636,0.00018347771091465636
2634,0.0,0.00021759702396776274,0.00021759702396776274
2635,0.0,0.0002698179511788412,0.0002698179511788412
2636,0.0004398359843764416,0.00018589010483755354,0.0006257260892139952
2637,0.00047419810973690506,0.00021838261997858148,0.0006925807297154865
2638,0.0004290771294432154,0.00019458429826394607,0.0006236614277071615
2639,0.0003892762134446707,0.0002749996775659282,0.0006642758910105989
2640,0.00027345194918829683,0.00021684770155254183,0.0004902996507408386
2641,0.00031892000860749996,0.00025808639138016415,0.0005770063999876641
2642,0.00022059274804459266,0.00024034347894850072,0.0004609362269930934
2643,0.0001980989858791536,0.0003188128282938902,0.0005169118141730438
2644,0.00020537752894246984,0.0003885820883624812,0.000593959617304951
2645,0.00024784171010481767,0.001595841076662719,0.0018436827867675367
2646,0.00038141545424839684,0.0013425853616563324,0.0017240008159047293
2647,0.0004976985840856506,0.0010159512784921653,0.0015136498625778158
2648,0.0005190233774921895,0.0006993535650740658,0.0012183769425662553
2649,0.00046109737269339334,0.0005005871138722513,0.0009616844865656446
2650,0.00038915963141838414,0.0003442600563084298,0.000733419687726814
2651,0.0003849619035812517,0.00028211436207882426,0.0006670762656600759
2652,0.0,0.0002591648148440573,0.0002591648148440573
2653,0.0,0.0002432109860612586,0.0002432109860612586
2654,0.0,0.00015301062785783612,0.00015301062785783612
2655,0.0,0.00014683168525593218,0.00014683168525593218
2656,0.0,0.0001527926865345466,0.0001527926865345466
2657,0.0,0.00020031407422577518,0.00020031407422577518
2658,3.726622807767813e-05,0.0002593525083244641,0.0002966187364021422
2659,0.0004633221754600472,0.00036882892957738883,0.000832151105037436
2660,0.0007298814509992625,0.00040236396507869186,0.0011322454160779542
2661,0.0006350365608394523,0.00024070846916576108,0.0008757450300052134
2662,0.0005497366010070458,0.00032943361546283875,0.0008791702164698845
2663,0.0004841349464749191,0.00033193541820960833,0.0008160703646845275
2664,0.00039146652925084533,0.0003334148052605365,0.0007248813345113818
2665,0.0002773247535820354,0.0002881085772375071,0.0005654333308195425
2666,0.0002805488963260017,0.00035297144283727986,0.0006335203391632815
2667,0.0002947189341177222,0.00029688045948002165,0.0005915993935977439
2668,0.00029422745453870375,0.0004419492289595401,0.0007361766834982438
2669,0.00030092496893029645,0.00045309545145302864,0.0007540204203833251
2670,0.00045481211957883633,0.0005391093120526435,0.0009939214316314797
2671,0.0005670251594038942,0.0009863563527957356,0.0015533815121996299
2672,0.000623545176242433,0.0007782340555459204,0.0014017792317883534
2673,0.0006875782379654046,0.0006139557707034919,0.0013015340086688966
2674,0.0004972460839076695,0.0005937022329448282,0.0010909483168524978
2675,0.00051833222186752,0.00046834214114131983,0.0009866743630088399
2676,0.0005951102122070289,0.0004995566020277844,0.0010946668142348133
2677,0.0005542904639069408,0.00044620064564959504,0.0010004911095565358
2678,0.0005210231715629175,0.0004674645657456539,0.0009884877373085715
2679,0.000545813229480567,0.00044447483152285506,0.0009902880610034221
2680,0.0006252894240431833,0.0006271003204730889,0.0012523897445162722
2681,0.0007553160885586988,0.0006613540955062992,0.0014166701840649981
2682,0.0008664293194945628,0.000254054436623881,0.0011204837561184437
2683,0.0007600031079512812,0.00023760450587678747,0.0009976076138280686
2684,0.0008472361575835813,0.00028396925490594983,0.0011312054124895312
2685,0.0008054040405958476,0.00025856246206801714,0.0010639665026638647
2686,0.0006705130872610934,0.000324182284893591,0.0009946953721546843
2687,0.0005731202426193709,0.0003040645214088937,0.0008771847640282645
2688,0.0005019902858334123,0.00031220162701897316,0.0008141919128523854
2689,0.00047623949940455085,0.0002722199216809117,0.0007484594210854625
2690,0.0004196091830420044,0.00032375970028568194,0.0007433688833276863
2691,0.00043471711699379,0.0003263146245621987,0.0007610317415559886
2692,0.0004767111507487894,0.0004963625079910086,0.000973073658739798
2693,0.00047666107622583193,0.0013940776235378896,0.0018707386997637216
2694,0.0005508430480786736,0.001102135801673758,0.0016529788497524314
2695,0.00068416624339776,0.0009171033380367263,0.0016012695814344863
2696,0.0007404166224372097,0.0006890849361361366,0.0014295015585733461
2697,0.0009409935861663469,0.0005596927624117598,0.0015006863485781067
2698,0.0008831669735323095,0.0004469703631646908,0.0013301373366970003
2699,0.0009138676952707987,0.00036470194049565097,0.0012785696357664497
2700,0.0008799458749945777,0.0003721249703962758,0.0012520708453908536
2701,0.000647139493834536,0.0003756010579516377,0.0010227405517861737
2702,0.0005000348354752247,0.00034456795002637256,0.0008446027855015972
2703,3.373664054533738e-05,0.00034646089892921024,0.00038019753947454764
2704,2.870181959983462e-05,0.0003697295151461966,0.0003984313347460312
2705,0.0006228172865948262,0.0003545662816275944,0.0009773835682224206
2706,0.0007091813527465082,0.00044543680401955315,0.0011546181567660613
2707,0.0006637211587477238,0.0005509924627621574,0.0012147136215098812
2708,0.0007397475033911494,0.0003573908294502023,0.0010971383328413518
2709,0.0006848269543255775,0.00036805006081594546,0.0010528770151415228
2710,0.000691359830514072,0.00037350220076285225,0.0010648620312769244
2711,0.0005666116025644252,0.0003971058801354398,0.000963717482699865
2712,0.0005527321895149599,0.00032399393851732626,0.0008767261280322861
2713,0.0005241295418609419,0.00033304013104520496,0.0008571696729061469
2714,0.00047588905140209873,0.00033183460829973023,0.000807723659701829
2715,0.00047846764903272643,0.0003529156184288908,0.0008313832674616173
2716,0.0005045368285430222,0.0006280806176908269,0.0011326174462338492
2717,0.0005403839704919562,0.0020835075883734043,0.0026238915588653604
2718,0.0005941468018315875,0.0015833960706189399,0.0021775428724505274
2719,0.0006676276097371187,0.0011856984700541454,0.001853326079791264
2720,0.0008750539040191184,0.0008545401994094029,0.0017295941034285215
2721,0.0009519200395069719,0.0006857637902455705,0.0016376838297525423
2722,0.0009696630105617607,0.0004923967879780791,0.0014620597985398399
2723,0.0009378298661734783,0.0003927548427215993,0.0013305847088950775
2724,0.0009722073165525953,0.00038854210479571293,0.0013607494213483083
2725,0.0008991469915645336,0.0003834087372444024,0.001282555728808936
2726,0.0007937371660742658,0.0003125339532113557,0.0011062711192856216
2727,0.0008138700976691064,0.0002575117221239038,0.00107138181979301
2728,0.0008332509075857124,0.00028275639729796596,0.0011160073048836784
2729,0.0008423777444079076,0.000266204428566416,0.0011085821729743236
2730,0.0008895632292821558,0.0003315704747041865,0.0012211337039863422
2731,0.0009337622457964665,0.0005374398577715051,0.0014712021035679715
2732,0.0009303980858370428,0.00030205586150135807,0.001232453947338401
2733,0.0008698538452716432,0.00032714525630155137,0.0011969991015731945
2734,0.000794881928024712,0.00032685046332333895,0.001121732391348051
2735,0.0006847380507844747,0.0004006954239051453,0.0010854334746896199
2736,0.0007134403947377524,0.00028298665014251767,0.00099642704488027
2737,0.0006410105101604967,0.0003384297554633346,0.0009794402656238313
2738,0.0006247345004184129,0.00028406309616462984,0.0009087975965830428
2739,0.0006352501925858986,0.0003583966983245119,0.0009936468909104105
2740,0.0006811525794233816,0.0005610883777179241,0.0012422409571413058
2741,0.0007830386174879201,0.002067278041312868,0.002850316658800788
2742,0.0009409702015402915,0.001518348174153083,0.0024593183756933747
2743,0.0009469653465568606,0.0010787571431178625,0.0020257224896747233
2744,0.000966653954665561,0.000767161076912542,0.001733815031578103
2745,0.0008653644914065088,0.0006170438836821454,0.0014824083750886543
2746,0.0007964071807176632,0.0004076802731072977,0.0012040874538249609
2747,0.0008344338980160765,0.0003422401650094199,0.0011766740630254964
2748,0.0007009695500842218,0.000316828668744949,0.0010177982188291708
2749,0.0006636793006933573,0.00027738037043057795,0.0009410596711239352
2750,0.0006119353687459564,0.0002550759766392903,0.0008670113453852467
2751,0.0006453346328747102,0.00024010547114773878,0.000885440104022449
2752,0.000675974866485275,0.0002533271648955543,0.0009293020313808293
2753,0.0007509730273607513,0.00022421869650096236,0.0009751917238617137
2754,0.000830312302273726,0.0002640726191992756,0.0010943849214730015
2755,0.000807264517873906,0.0003891320387331073,0.0011963965566070133
2756,0.0008383862100433848,0.0002635950986835653,0.0011019813087269502
2757,0.0008024847081773386,0.0003102035618079734,0.001112688269985312
2758,0.0007472613617770616,0.000314325437960151,0.0010615867997372126
2759,0.0007745666786383072,0.00038295570810892375,0.0011575223867472308
2760,0.0006683031842776087,0.0002870244880060657,0.0009553276722836744
2761,0.0006285832405694426,0.00033165699186206085,0.0009602402324315034
2762,0.0006308971893383012,0.0003094148720854924,0.0009403120614237936
2763,0.0006523702744420477,0.0003663436478888785,0.0010187139223309261
2764,0.0007195114813007633,0.0006012733864183052,0.0013207848677190685
2765,0.0007954213542649137,0.002170970085091765,0.0029663914393566787
2766,0.0010155089331365813,0.0015443875803138798,0.002559896513450461
2767,0.0009406585670296647,0.0010217052841018264,0.001962363851131491
2768,0.0010218156956042586,0.0006102268086001752,0.0016320425042044336
2769,0.0009283124484436392,0.00040471190943571297,0.0013330243578793522
2770,0.0007499091534396217,0.0002970813548779059,0.0010469905083175276
2771,0.0007351764052816411,0.0002531426352360813,0.0009883190405177223
2772,0.000722686491066814,0.0002174574816290554,0.0009401439726958694
2773,0.0007303500304425427,0.00019515539624167424,0.000925505426684217
2774,0.0006294266391780489,0.00018584261802524375,0.0008152692572032927
2775,0.0005117394950156294,0.00018392351598162937,0.0006956630109972588
2776,0.0006288747402274444,0.00018253843044177477,0.0008114131706692192
2777,0.0008110424376594706,0.00015721113973899575,0.0009682535773984664
2778,0.0008955633015626463,0.0001846787576488344,0.0010802420592114807
2779,0.0009402192717825198,0.00026072642924260714,0.001200945701025127
2780,0.0008983115359107761,0.00018869318543118544,0.0010870047213419616
2781,0.0009480201388974784,0.0002325703621285485,0.001180590501026027
2782,0.0007825652080415657,0.00023579369716540815,0.0010183589052069739
2783,0.0007204450826515506,0.000366271374344589,0.0010867164569961397
2784,0.0006736277639032968,0.00026467303233020345,0.0009383007962335003
2785,0.0006194462408308217,0.0003262236535242763,0.000945669894355098
2786,0.0005698927112828455,0.0002852737498485007,0.0008551664611313461
2787,0.0006544436326534042,0.0003677849919304818,0.001022228624583886
2788,0.0007143820470582096,0.0005689052156707558,0.0012832872627289655
2789,0.000766326795965925,0.0020347862485142055,0.0028011130444801306
2790,0.0007915654386645977,0.0014267215264959796,0.002218286965160577
2791,0.0009393341587218218,0.0008966045047034832,0.001835938663425305
2792,0.0008042713624419792,0.0004623129283750151,0.0012665842908169943
2793,0.0008031164022251939,0.00028358714042484983,0.0010867035426500437
2794,0.0007259047513757977,0.00022198206758932573,0.0009478868189651235
2795,0.0006850344847029602,0.0002010696174304819,0.0008861041021334421
2796,0.0006666246625246892,0.00018918804561582345,0.0008558127081405127
2797,0.0005685122411874031,0.0001814008030840651,0.0007499130442714683
2798,0.0005097096712262285,0.00016938725392395373,0.0006790969251501822
2799,0.0004926029524793588,0.00016616720215314809,0.0006587701546325069
2800,0.0006078895433502256,0.0001734761346636199,0.0007813656780138455
2801,0.0006154221121837813,0.00015166675349106369,0.0007670888656748449
2802,0.0006365763944537436,0.000184902018871147,0.0008214784133248905
2803,0.0006936800360663641,0.0002586130680564535,0.0009522931041228177
2804,0.0008322327137420367,0.00018982671058413971,0.0010220594243261765
2805,0.0007711468168471175,0.00023172344568428858,0.001002870262531406
2806,0.0007003457432346644,0.00020730309234410382,0.0009076488355787681
2807,0.0006721218456044664,0.0003024782502952471,0.0009746000958997135
2808,0.0005041816659159829,0.0002466760850120884,0.0007508577509280712
2809,0.0005045156556079174,0.0003067793802129196,0.000811295035820837
2810,0.00048708600957562915,0.0002703224384543004,0.0007574084480299296
2811,0.00051026233949632,0.00036579327404219735,0.0008760556135385173
2812,0.0005669033426968489,0.0004592767186867789,0.0010261800613836278
2813,0.0006091433468255796,0.0017999497424018357,0.002409093089227415
2814,0.000764751301609927,0.0013672275961599254,0.0021319788977698525
2815,0.0008539964034189391,0.0008341149166315166,0.0016881113200504557
2816,0.0007245496797717326,0.00043087149668709883,0.0011554211764588315
2817,0.0007480243107643743,0.0002776613977225783,0.0010256857084869526
2818,0.0006704900582936015,0.0002535209132765962,0.0009240109715701977
2819,0.0004995512662868095,0.00023885105452286031,0.0007384023208096698
2820,0.000405946582281004,0.00021025548463304917,0.0006162020669140531
2821,1.1731286468250881e-05,0.00018847560686244966,0.00020020689333070054
2822,0.0,0.00011955950651968497,0.00011955950651968497
2823,0.0,0.00012456371846494962,0.00012456371846494962
2824,0.0,0.00013103549664344433,0.00013103549664344433
2825,0.0,0.0001719762375281108,0.0001719762375281108
2826,0.0005266749582320598,0.00019748195624121466,0.0007241569144732744
2827,0.0005153709752062083,0.00025557611631998585,0.0007709470915261942
2828,0.0006763647600023087,0.00018313509926248009,0.0008594998592647888
2829,0.0007693108053798676,0.00017757985360375653,0.0009468906589836241
2830,0.0007407672454616799,0.0002175898673357627,0.0009583571127974426
2831,0.0005954609576713315,0.00027251221390626264,0.0008679731715775941
2832,0.0004994531483600847,0.0002514810345370555,0.0007509341828971402
2833,0.0004739560381324991,0.00029677995151402984,0.0007707359896465289
2834,0.00045589290764512893,0.00027907536005178065,0.0007349682676969096
2835,0.0004658988826153348,0.0003255110348499888,0.0007914099174653236
2836,0.0005157310094053994,0.0003767541808553901,0.0008924851902607895
2837,0.0005470397191557273,0.00045204544410318986,0.000999085163258917
2838,0.0006732690357937728,0.0004272051764854204,0.001100474212279193
2839,0.0008476300929971378,0.0006692983720639323,0.0015169284650610702
2840,0.0008660276711057375,0.0003117860711731933,0.0011778137422789308
2841,0.0008413571931547638,0.0002325474093130585,0.0010739046024678222
2842,0.0007552076735068062,0.00017993581722953282,0.0009351434907363391
2843,0.0007427681613144959,0.00016887970938087696,0.0009116478706953729
2844,0.0005673476682128552,0.00013449860335407822,0.0007018462715669334
2845,0.0005831016325133014,0.00016826546057015768,0.0007513670930834591
2846,0.0003804318850074393,0.0001233452733801205,0.0005037771583875599
2847,0.0003713559683420391,0.00014491420740864067,0.0005162701757506797
2848,3.2674628098365743e-05,0.00012179855630425809,0.00015447318440262384
2849,3.605395712221412e-05,0.00016545197074834957,0.00020150592787056368
2850,0.0005368307798853516,0.00014333759818444864,0.0006801683780698002
2851,0.0006818841510764614,0.0002179200224731842,0.0008998041735496455
2852,0.0008347709864939065,0.00015636167410112886,0.0009911326605950353
2853,0.0007918850452824139,0.00017722979974863604,0.0009691148450310499
2854,0.000758202676808465,0.00025247942330115363,0.0010106821001096187
2855,0.0007068308353672556,0.000244796252619257,0.0009516270879865126
2856,0.0006284350375385412,0.0002660438907546544,0.0008944789282931956
2857,0.0005783941370993229,0.00024032447490445957,0.0008187186120037825
2858,0.0005659932272063213,0.0002943356117715842,0.0008603288389779055
2859,0.0006047530982229792,0.00032187610721731816,0.0009266292054402974
2860,0.0006533270454473663,0.0004964104226374116,0.001149737468084778
2861,0.0006765328923510335,0.0009620631294987751,0.0016385960218498086
2862,0.0007428119062811367,0.0007246925360075815,0.0014675044422887184
2863,0.0008066909857699035,0.0005405105374585292,0.0013472015232284327
2864,0.0008615450978160296,0.0003814226147703216,0.0012429677125863512
2865,0.0008913424684868586,0.0003017639416959029,0.0011931064101827614
2866,0.0007383019021499849,0.00021533706065113677,0.0009536389628011217
2867,0.0008916120311592856,0.00019004974661555892,0.0010816617777748446
2868,0.0005699883496409965,0.00018482436108922045,0.000754812710730217
2869,0.0006228168481436146,0.00018284405205792908,0.0008056609002015437
2870,0.00047470454502839985,0.00017746347613452213,0.000652168021162922
2871,0.00039443116695567156,0.00017387411570699327,0.0005683052826626648
2872,2.0533805222408656e-05,0.00017378142582176443,0.00019431523104417308
2873,0.0005528915229529122,0.00014844017800571868,0.0007013317009586309
2874,0.0004447240427622057,0.0001682526298866126,0.0006129766726488183
2875,0.00042478494460876956,0.00021687414681153267,0.0006416590914203023
2876,0.0007202779602694892,0.0001597056893756292,0.0008799836496451184
2877,0.0006908941359864739,0.00018925866570100597,0.0008801528016874798
2878,0.0006139906413631105,0.00014996183936077256,0.000763952480723883
2879,0.0005300507353778472,0.0002252624194522264,0.0007553131548300735
2880,0.0005216504414730683,0.00019823442295064934,0.0007198848644237177
2881,0.0004910915468461466,0.0002631081112712865,0.0007541996581174332
2882,0.00042927216687631053,0.00024026644281083088,0.0006695386096871414
2883,0.00047199636627777176,0.00029466795427832756,0.0007666643205560993
2884,0.0005179193176733896,0.000483470805164195,0.0010013901228375845
2885,0.0005537631618015191,0.0013317136666844078,0.0018854768284859269
2886,0.0006069407608421919,0.0010541180427104052,0.0016610588035525973
2887,0.0007207843084494694,0.000809636890138079,0.0015304211985875484
2888,0.0008327368931605877,0.0006055486379277665,0.0014382855310883544
2889,0.0009834480567054431,0.000484490388717913,0.0014679384454233562
2890,0.0006506643035788845,0.0003427719677256581,0.0009934362713045425
2891,0.0005637833451693338,0.0002708294474534291,0.0008346127926227629
2892,0.0,0.00021786597892801447,0.00021786597892801447
2893,0.0,0.00020265403304881052,0.00020265403304881052
2894,0.0,0.0001963960204070628,0.0001963960204070628
2895,0.0,0.00019004681963592253,0.00019004681963592253
2896,0.0,0.00018983090348063388,0.00018983090348063388
2897,0.0,0.000166033008162558,0.000166033008162558
2898,0.0,0.00024485691883466753,0.00024485691883466753
2899,0.0,0.0003897256929814595,0.0003897256929814595
2900,0.0,0.00018262360921023616,0.00018262360921023616
2901,0.0005055209866180826,0.00021677039085270664,0.0007222913774707892
2902,0.0005736276491373064,0.0001972974090578749,0.0007709250581951813
2903,0.00042346029453084266,0.0002641621401344222,0.0006876224346652649
2904,0.00038342931846985326,0.00020012326217035115,0.0005835525806402044
2905,0.0003457041183728586,0.0002316527997003052,0.0005773569180731638
2906,0.0003076047334438883,0.00020369221322818836,0.0005112969466720767
2907,0.00031399859479318325,0.0002618993682964875,0.0005758979630896707
2908,0.00036637979121779095,0.00046452147077434693,0.0008309012619921378
2909,0.0003648356573956384,0.0014871045421359988,0.0018519401995316371
2910,0.0006210359815904431,0.001162540137234752,0.0017835761188251952
2911,0.000659658778363674,0.0009635440732325612,0.0016232028515962352
2912,0.0005249694538495429,0.0007790852525868405,0.0013040547064363836
2913,0.0,0.0006582424994209777,0.0006582424994209777
2914,0.0,0.0005187411556143682,0.0005187411556143682
2915,0.0,0.0004506956330434886,0.0004506956330434886
2916,0.0,0.00037887397195113644,0.00037887397195113644
2917,0.0,0.00031630787047904236,0.00031630787047904236
2918,0.0,0.0002922473427370562,0.0002922473427370562
2919,0.0,0.0002594891902187796,0.0002594891902187796
2920,0.0,0.0002972380588933334,0.0002972380588933334
2921,0.0,0.00036347421096529197,0.00036347421096529197
2922,0.0,0.0005090929297400514,0.0005090929297400514
2923,0.0,0.000686501032748817,0.000686501032748817
2924,0.0,0.00023252317962435627,0.00023252317962435627
2925,0.0,0.00026341757882909766,0.00026341757882909766
2926,7.902467213256342e-06,0.00023589826441025472,0.00024380073162351106
2927,0.0,0.0002848367774698992,0.0002848367774698992
2928,0.0,0.00020850842501862713,0.00020850842501862713
2929,0.0,0.0002509917774946631,0.0002509917774946631
2930,0.00018360325700891,0.00022091271377413648,0.00040451597078304644
2931,1.109220927687649e-05,0.00027341594069058386,0.0002845081499674604
2932,0.00019578064031101065,0.0004749950413828634,0.0006707756816938741
2933,1.4582771541829591e-05,0.0016400451497156617,0.0016546279212574912
2934,0.0003177807289923491,0.0013201348961418267,0.0016379156251341757
2935,1.646189949443272e-05,0.0011067287950935836,0.0011231906945880163
2936,1.1623535960171955e-05,0.0009113445200020738,0.0009229680559622457
2937,1.3216504531791232e-05,0.0007772329542139995,0.0007904494587457907
2938,0.0,0.0006285293411902814,0.0006285293411902814
2939,0.0,0.0005216185339216786,0.0005216185339216786
2940,0.0,0.00046677842455870443,0.00046677842455870443
2941,0.0,0.000428425351277744,0.000428425351277744
2942,0.0,0.00038712005415893766,0.00038712005415893766
2943,0.0,0.00036618506046031665,0.00036618506046031665
2944,0.0,0.0004676121983524883,0.0004676121983524883
2945,2.8848901150968597e-05,0.0005654037181600888,0.0005942526193110574
2946,0.0004292276626747341,0.0007193654412880128,0.0011485931039627469
2947,1.0052445896690444e-05,0.0008868158257192543,0.0008968682716159447
2948,0.0004934079825472448,0.000293872732316853,0.0007872807148640978
2949,0.0005940318413233012,0.00032106817354871786,0.000915100014872019
2950,0.0005148866713356068,0.00029394419040703457,0.0008088308617426414
2951,0.00040368563004983894,0.00033272732235365695,0.0007364129524034959
2952,0.0002798571456372655,0.00025298757475249845,0.0005328447203897639
2953,0.00031578447922007253,0.0002767063619739231,0.0005924908411939956
2954,0.0002941712341083831,0.0002466428038393669,0.00054081403794775
2955,0.00029800955031076496,0.000284336731301191,0.000582346281611956
2956,0.0003134693502996603,0.0005030081763998957,0.000816477526699556
2957,0.00037464928420383143,0.0017929689438910279,0.0021676182280948595
2958,0.0005197940192208853,0.0014336502822451282,0.0019534443014660135
2959,0.0006410441804667245,0.001154977154042917,0.0017960213345096414
2960,0.00063480296308642,0.0008817896138825527,0.0015165925769689728
2961,0.0006561335236898167,0.0007654124680322046,0.0014215459917220213
2962,0.0006441076444353838,0.0005906061884255863,0.00123471383286097
2963,0.0005549089147156219,0.0004489629191352626,0.0010038718338508845
2964,0.0005456003413131692,0.00042570424316252636,0.0009713045844756956
2965,0.0005002763167123289,0.000431352414556474,0.0009316287312688029
2966,0.00040801436492355817,0.00041023537087349457,0.0008182497357970527
2967,0.0003678321183359513,0.0003569692641593335,0.0007248013824952848
2968,0.0004080249772395195,0.00044624179855710824,0.0008542667757966277
2969,0.00043376833519836934,0.0005005417050693555,0.0009343100402677249
2970,0.0005382552056000937,0.0005852573414224896,0.0011235125470225832
2971,0.0007021705234061692,0.0007791098753408764,0.0014812803987470455
2972,0.000734582572696526,0.00032414161640173734,0.0010587241890982633
2973,0.0007369306557473185,0.00032547568136548106,0.0010624063371127996
2974,0.0006021489579804372,0.00031717423864345123,0.0009193231966238885
2975,0.0005620737666283688,0.0003490410592182819,0.0009111148258466507
2976,0.0004558963938980298,0.00025934144972498594,0.0007152378436230157
2977,0.00045666272051877934,0.0002919062036843529,0.0007485689242031322
2978,0.0003938573307711571,0.00026493500319528567,0.0006587923339664428
2979,0.0004326018119969794,0.00032527695027633315,0.0007578787622733125
2980,0.000522832144773584,0.0004307565635050051,0.000953588708278589
2981,0.0005319034059828534,0.0021412230562778754,0.002673126462260729
